0A_Voltage,0A_Current,0B_Voltage,0B_Current
+3.2902,-0.0003,+3.2517,-0.0001
+3.2898,-0.0002,+3.2517,+0.0000
+3.2901,-0.0002,+3.2517,-0.0001
+3.2897,-0.0002,+3.2517,-0.0001
+3.2896,-0.0002,+3.2517,-0.0001
+3.2898,-0.0002,+3.2518,+0.0000
+3.2898,-0.0003,+3.2517,+0.0000
+3.2899,-0.0002,+3.2517,+0.0000
+3.2898,-0.0002,+3.2517,-0.0001
+3.2897,-0.0001,+3.2517,+0.0001
+3.2900,-0.0002,+3.2517,-0.0001
+3.2898,-0.0002,+3.2518,+0.0000
+3.2900,-0.0003,+3.2518,-0.0001
+3.2897,-0.0001,+3.2516,-0.0001
+3.2897,-0.0001,+3.2517,+0.0000
+3.2896,-0.0001,+3.2518,-0.0001
+3.2894,-0.0001,+3.2518,-0.0001
+3.2895,-0.0001,+3.2518,+0.0000
+3.2905,-0.0001,+3.2517,-0.0001
+3.2911,-0.0001,+3.2517,+0.0000
+3.2894,+0.0001,+3.2517,-0.0001
+3.2906,+0.0000,+3.2517,+0.0001
+3.2892,-0.0002,+3.2518,+0.0000
+3.2909,-0.0003,+3.2517,+0.0001
+3.2898,-0.0003,+3.2517,+0.0000
+3.2898,-0.0003,+3.2517,-0.0001
+3.2898,-0.0002,+3.2517,+0.0000
+3.2902,-0.0002,+3.2517,+0.0001
+3.2900,-0.0001,+3.2518,+0.0000
+3.2900,-0.0001,+3.2517,+0.0000
+3.2900,-0.0002,+3.2518,-0.0001
+3.2898,-0.0002,+3.2517,+0.0000
+3.2896,-0.0002,+3.2517,+0.0000
+3.2900,-0.0001,+3.2518,+0.0001
+3.2902,-0.0002,+3.2518,+0.0000
+3.2901,-0.0003,+3.2517,-0.0001
+3.2898,-0.0002,+3.2517,+0.0000
+3.2899,-0.0002,+3.2517,+0.0000
+3.2898,-0.0002,+3.2517,+0.0000
+3.2900,-0.0003,+3.2517,+0.0000
+3.2899,-0.0001,+3.2517,+0.0000
+3.2898,-0.0002,+3.2517,-0.0001
+3.2898,-0.0002,+3.2517,+0.0000
+3.2898,-0.0003,+3.2517,+0.0000
+3.2898,-0.0002,+3.2517,-0.0001
+3.2899,-0.0001,+3.2517,-0.0002
+3.2898,-0.0004,+3.2517,+0.0000
+3.2898,-0.0002,+3.2519,-0.0001
+3.2898,-0.0003,+3.2518,-0.0001
+3.2897,-0.0002,+3.2517,+0.0000
+3.2898,-0.0002,+3.2517,+0.0000
+3.2898,-0.0002,+3.2517,+0.0000
+3.2901,-0.0003,+3.2518,+0.0000
+3.2898,-0.0002,+3.2518,+0.0000
+3.2900,-0.0002,+3.2517,+0.0000
+3.2899,-0.0002,+3.2518,-0.0002
+3.2898,-0.0002,+3.2517,-0.0001
+3.2898,-0.0002,+3.2517,+0.0000
+3.2897,-0.0001,+3.2517,+0.0001
+3.2898,-0.0002,+3.2518,-0.0001
+3.2898,-0.0003,+3.2517,+0.0000
+3.2898,-0.0002,+3.2517,+0.0001
+3.2898,-0.0003,+3.2517,+0.0000
+3.2899,-0.0002,+3.2517,+0.0000
+3.2900,-0.0002,+3.2517,+0.0000
+3.2898,-0.0002,+3.2517,-0.0001
+3.2898,-0.0002,+3.2517,-0.0001
+3.2898,-0.0003,+3.2517,+0.0000
+3.2898,-0.0002,+3.2518,+0.0000
+3.2901,-0.0002,+3.2517,-0.0001
+3.2901,-0.0002,+3.2517,-0.0001
+3.2899,-0.0002,+3.2517,-0.0001
+3.2898,-0.0001,+3.2517,-0.0001
+3.2896,-0.0003,+3.2517,+0.0000
+3.2895,-0.0003,+3.2517,-0.0001
+3.2898,-0.0002,+3.2517,-0.0001
+3.2900,-0.0001,+3.2517,-0.0001
+3.2901,-0.0003,+3.2518,-0.0001
+3.2901,-0.0002,+3.2518,+0.0000
+3.2900,-0.0004,+3.2517,-0.0001
+3.2898,-0.0003,+3.2518,-0.0001
+3.2898,-0.0002,+3.2517,-0.0001
+3.2898,-0.0003,+3.2518,+0.0000
+3.2900,-0.0001,+3.2517,+0.0000
+3.2899,-0.0002,+3.2517,+0.0000
+3.2898,-0.0002,+3.2517,+0.0000
+3.2898,-0.0002,+3.2517,+0.0000
+3.2898,-0.0002,+3.2518,+0.0000
+3.2900,-0.0002,+3.2517,+0.0000
+3.2901,-0.0002,+3.2517,+0.0000
+3.2898,-0.0003,+3.2518,-0.0001
+3.2896,-0.0002,+3.2517,+0.0000
+3.2897,-0.0002,+3.2517,+0.0000
+3.2900,-0.0002,+3.2517,+0.0000
+3.2900,-0.0003,+3.2517,-0.0001
+3.2900,-0.0002,+3.2517,+0.0000
+3.2898,-0.0002,+3.2517,+0.0000
+3.2898,-0.0002,+3.2517,-0.0001
+3.2897,-0.0002,+3.2517,+0.0000
+3.2895,-0.0003,+3.2517,-0.0001
+3.2900,-0.0001,+3.2518,+0.0000
+3.2898,-0.0003,+3.2517,-0.0001
+3.2900,-0.0002,+3.2517,-0.0002
+3.2899,-0.0003,+3.2517,+0.0000
+3.2898,-0.0002,+3.2517,+0.0000
+3.2900,-0.0001,+3.2518,+0.0000
+3.2899,-0.0003,+3.2517,-0.0001
+3.2898,-0.0002,+3.2517,-0.0001
+3.2900,-0.0002,+3.2517,+0.0000
+3.2898,-0.0002,+3.2518,+0.0000
+3.2902,-0.0002,+3.2517,-0.0001
+3.2895,-0.0002,+3.2518,+0.0000
+3.2889,-0.0002,+3.2518,+0.0001
+3.2897,-0.0003,+3.2517,+0.0000
+3.2912,-0.0002,+3.2517,-0.0001
+3.2902,-0.0002,+3.2518,-0.0001
+3.2895,-0.0002,+3.2518,-0.0001
+3.2896,-0.0001,+3.2517,-0.0001
+3.2898,-0.0002,+3.2517,+0.0000
+3.2899,-0.0001,+3.2517,-0.0001
+3.2898,-0.0002,+3.2517,-0.0001
+3.2899,-0.0002,+3.2518,-0.0001
+3.2900,-0.0002,+3.2517,+0.0000
+3.2900,-0.0001,+3.2517,+0.0000
+3.2898,-0.0002,+3.2518,+0.0000
+3.2900,-0.0002,+3.2517,+0.0000
+3.2899,-0.0002,+3.2517,-0.0001
+3.2901,-0.0002,+3.2517,-0.0001
+3.2900,-0.0003,+3.2517,+0.0000
+3.2899,-0.0002,+3.2517,+0.0000
+3.2898,-0.0002,+3.2518,+0.0000
+3.2900,-0.0002,+3.2518,-0.0001
+3.2898,-0.0002,+3.2517,+0.0000
+3.2898,-0.0002,+3.2518,+0.0000
+3.2899,-0.0002,+3.2518,-0.0002
+3.2901,-0.0002,+3.2518,-0.0001
+3.2901,-0.0002,+3.2517,+0.0000
+3.2901,-0.0002,+3.2518,+0.0000
+3.2898,-0.0002,+3.2518,-0.0001
+3.2900,-0.0001,+3.2517,+0.0000
+3.2898,-0.0002,+3.2518,-0.0001
+3.2895,-0.0002,+3.2518,+0.0000
+3.2899,-0.0002,+3.2517,+0.0001
+3.2898,-0.0002,+3.2517,-0.0001
+3.2898,-0.0002,+3.2517,+0.0000
+3.2901,-0.0002,+3.2517,-0.0001
+3.2898,-0.0002,+3.2517,+0.0000
+3.2895,-0.0002,+3.2517,-0.0001
+3.2898,-0.0002,+3.2518,-0.0001
+3.2898,-0.0002,+3.2518,+0.0000
+3.2901,-0.0003,+3.2517,-0.0001
+3.2899,-0.0002,+3.2517,+0.0000
+3.2898,-0.0003,+3.2518,+0.0000
+3.2898,-0.0003,+3.2517,-0.0001
+3.2902,-0.0002,+3.2517,-0.0001
+3.2899,-0.0002,+3.2518,-0.0001
+3.2898,-0.0002,+3.2518,-0.0001
+3.2897,-0.0003,+3.2517,+0.0000
+3.2898,-0.0002,+3.2517,+0.0000
+3.2898,-0.0001,+3.2517,-0.0001
+3.2902,-0.0003,+3.2517,-0.0001
+3.2900,-0.0002,+3.2518,-0.0001
+3.2901,-0.0002,+3.2517,-0.0001
+3.2899,-0.0002,+3.2517,+0.0000
+3.2901,-0.0002,+3.2517,-0.0001
+3.2897,-0.0002,+3.2518,-0.0001
+3.2896,-0.0002,+3.2517,-0.0001
+3.2897,-0.0003,+3.2517,+0.0000
+3.2900,-0.0002,+3.2517,-0.0001
+3.2898,-0.0002,+3.2517,+0.0000
+3.2898,-0.0002,+3.2518,+0.0000
+3.2898,-0.0002,+3.2518,+0.0000
+3.2898,-0.0002,+3.2518,+0.0000
+3.2898,-0.0002,+3.2518,+0.0000
+3.2897,-0.0002,+3.2517,-0.0001
+3.2898,-0.0002,+3.2517,+0.0000
+3.2899,-0.0002,+3.2517,-0.0001
+3.2900,-0.0002,+3.2518,+0.0000
+3.2899,-0.0003,+3.2518,+0.0000
+3.2899,-0.0002,+3.2517,+0.0000
+3.2898,-0.0002,+3.2518,+0.0001
+3.2899,-0.0002,+3.2517,+0.0000
+3.2897,-0.0001,+3.2517,-0.0001
+3.2898,-0.0001,+3.2519,-0.0001
+3.2898,-0.0001,+3.2519,-0.0002
+3.2901,-0.0001,+3.2517,-0.0002
+3.2899,-0.0002,+3.2517,-0.0001
+3.2898,-0.0003,+3.2517,+0.0000
+3.2899,-0.0002,+3.2517,+0.0000
+3.2900,-0.0001,+3.2518,-0.0001
+3.2897,-0.0002,+3.2518,-0.0001
+3.2895,-0.0002,+3.2517,-0.0001
+3.2898,-0.0002,+3.2517,-0.0001
+3.2901,-0.0001,+3.2517,-0.0001
+3.2899,-0.0002,+3.2517,+0.0000
+3.2898,-0.0002,+3.2517,-0.0001
+3.2898,-0.0003,+3.2517,+0.0000
+3.2898,-0.0002,+3.2518,+0.0000
+3.2897,-0.0002,+3.2517,-0.0001
+3.2898,-0.0002,+3.2517,+0.0000
+3.2898,-0.0002,+3.2518,-0.0001
+3.2898,-0.0001,+3.2519,+0.0000
+3.2898,-0.0003,+3.2518,-0.0001
+3.2907,-0.0002,+3.2518,+0.0000
+3.2899,-0.0002,+3.2517,+0.0000
+3.2898,-0.0002,+3.2517,-0.0001
+3.2896,-0.0003,+3.2517,+0.0000
+3.2902,+0.0000,+3.2517,+0.0000
+3.2898,-0.0002,+3.2518,-0.0001
+3.2904,-0.0001,+3.2518,-0.0001
+3.2905,-0.0003,+3.2517,-0.0001
+3.2905,-0.0001,+3.2517,+0.0000
+3.2897,-0.0001,+3.2517,-0.0001
+3.2894,+0.0000,+3.2518,+0.0000
+3.2895,+0.0000,+3.2518,+0.0000
+3.2905,-0.0001,+3.2517,+0.0000
+3.2895,+0.0001,+3.2517,+0.0000
+3.2898,+0.0000,+3.2517,-0.0001
+3.2892,-0.0001,+3.2517,+0.0000
+3.2893,-0.0003,+3.2518,-0.0002
+3.2898,-0.0002,+3.2518,-0.0002
+3.2899,-0.0001,+3.2518,+0.0000
+3.2898,-0.0001,+3.2518,+0.0000
+3.2898,-0.0003,+3.2517,-0.0001
+3.2897,-0.0001,+3.2517,+0.0000
+3.2898,-0.0001,+3.2517,+0.0000
+3.2898,-0.0002,+3.2519,-0.0001
+3.2900,-0.0002,+3.2518,-0.0001
+3.2899,-0.0001,+3.2519,-0.0001
+3.2900,-0.0002,+3.2517,-0.0001
+3.2900,-0.0002,+3.2517,-0.0001
+3.2898,-0.0001,+3.2518,+0.0000
+3.2898,-0.0002,+3.2518,+0.0001
+3.2899,-0.0002,+3.2518,-0.0001
+3.2898,-0.0002,+3.2518,+0.0000
+3.2900,-0.0002,+3.2517,+0.0000
+3.2902,-0.0003,+3.2517,-0.0001
+3.2900,-0.0001,+3.2517,+0.0000
+3.2899,-0.0002,+3.2518,-0.0001
+3.2902,-0.0002,+3.2518,+0.0000
+3.2895,-0.0002,+3.2517,+0.0000
+3.2884,-0.0002,+3.2517,+0.0001
+3.2916,-0.0002,+3.2517,+0.0000
+3.2920,-0.0002,+3.2517,+0.0000
+3.2916,-0.0002,+3.2517,+0.0000
+3.2876,-0.0001,+3.2519,-0.0001
+3.2896,-0.0002,+3.2517,-0.0001
+3.2904,-0.0002,+3.2518,+0.0000
+3.2898,-0.0002,+3.2517,+0.0000
+3.2896,-0.0002,+3.2518,+0.0000
+3.2900,-0.0002,+3.2518,+0.0000
+3.2901,-0.0001,+3.2518,-0.0001
+3.2901,-0.0002,+3.2518,+0.0001
+3.2901,-0.0001,+3.2517,+0.0000
+3.2899,-0.0002,+3.2518,+0.0000
+3.2901,-0.0002,+3.2517,-0.0001
+3.2898,-0.0002,+3.2517,-0.0001
+3.2899,-0.0003,+3.2517,+0.0000
+3.2901,-0.0002,+3.2517,+0.0000
+3.2898,-0.0002,+3.2517,+0.0000
+3.2899,-0.0003,+3.2518,-0.0001
+3.2898,-0.0002,+3.2517,+0.0000
+3.2902,-0.0003,+3.2518,-0.0001
+3.2898,-0.0002,+3.2519,+0.0000
+3.2898,-0.0001,+3.2518,-0.0001
+3.2896,-0.0003,+3.2517,-0.0001
+3.2896,-0.0003,+3.2517,+0.0000
+3.2898,-0.0003,+3.2518,+0.0001
+3.2899,-0.0002,+3.2518,-0.0002
+3.2900,-0.0003,+3.2519,+0.0000
+3.2899,-0.0003,+3.2517,-0.0001
+3.2899,-0.0002,+3.2518,-0.0001
+3.2898,-0.0003,+3.2517,-0.0001
+3.2898,-0.0001,+3.2519,-0.0001
+3.2898,-0.0001,+3.2518,-0.0001
+3.2899,-0.0002,+3.2518,-0.0001
+3.2898,-0.0002,+3.2518,+0.0000
+3.2901,-0.0003,+3.2517,-0.0001
+3.2898,-0.0003,+3.2517,+0.0000
+3.2902,-0.0001,+3.2517,+0.0000
+3.2902,-0.0002,+3.2518,+0.0000
+3.2899,-0.0002,+3.2518,+0.0000
+3.2898,-0.0003,+3.2517,+0.0000
+3.2898,-0.0002,+3.2518,+0.0000
+3.2897,-0.0002,+3.2517,+0.0000
+3.2899,-0.0002,+3.2519,-0.0001
+3.2899,-0.0002,+3.2517,-0.0001
+3.2902,-0.0001,+3.2518,+0.0000
+3.2902,-0.0004,+3.2518,+0.0000
+3.2901,-0.0002,+3.2517,-0.0001
+3.2896,-0.0002,+3.2518,+0.0001
+3.2898,-0.0002,+3.2517,+0.0000
+3.2900,-0.0003,+3.2517,+0.0001
+3.2899,-0.0003,+3.2517,+0.0000
+3.2898,-0.0002,+3.2518,-0.0001
+3.2898,-0.0002,+3.2517,+0.0000
+3.2898,-0.0002,+3.2517,+0.0000
+3.2901,-0.0003,+3.2518,+0.0000
+3.2902,+0.0000,+3.2518,-0.0001
+3.2896,-0.0002,+3.2518,+0.0000
+3.2898,-0.0003,+3.2517,-0.0001
+3.2897,-0.0002,+3.2517,+0.0000
+3.2898,-0.0002,+3.2517,+0.0001
+3.2898,-0.0002,+3.2517,+0.0000
+3.2902,-0.0002,+3.2518,+0.0000
+3.2899,-0.0002,+3.2518,+0.0000
+3.2897,-0.0003,+3.2518,+0.0000
+3.2898,-0.0002,+3.2517,-0.0002
+3.2900,-0.0003,+3.2517,+0.0000
+3.2900,-0.0002,+3.2517,+0.0000
+3.2902,-0.0001,+3.2517,-0.0001
+3.2901,-0.0002,+3.2518,+0.0000
+3.2900,-0.0002,+3.2517,-0.0001
+3.2897,-0.0002,+3.2517,+0.0000
+3.2898,-0.0002,+3.2518,-0.0001
+3.2898,-0.0003,+3.2518,+0.0000
+3.2900,-0.0002,+3.2517,+0.0000
+3.2899,-0.0003,+3.2518,-0.0001
+3.2900,-0.0002,+3.2518,+0.0000
+3.2900,-0.0003,+3.2518,-0.0001
+3.2898,-0.0001,+3.2517,+0.0000
+3.2896,-0.0001,+3.2517,+0.0000
+3.2899,-0.0002,+3.2518,-0.0001
+3.2900,-0.0001,+3.2517,+0.0000
+3.2898,-0.0002,+3.2517,-0.0002
+3.2898,-0.0001,+3.2518,+0.0000
+3.2898,-0.0002,+3.2517,+0.0000
+3.2900,-0.0002,+3.2517,+0.0001
+3.2902,-0.0003,+3.2518,+0.0000
+3.2901,-0.0002,+3.2517,+0.0000
+3.2900,-0.0002,+3.2517,+0.0000
+3.2898,-0.0002,+3.2517,+0.0000
+3.2897,-0.0002,+3.2517,+0.0000
+3.2898,-0.0002,+3.2518,+0.0000
+3.2900,-0.0003,+3.2517,-0.0001
+3.2900,-0.0002,+3.2517,+0.0000
+3.2898,-0.0002,+3.2518,+0.0000
+3.2900,-0.0003,+3.2518,+0.0000
+3.2898,-0.0002,+3.2517,+0.0000
+3.2898,-0.0002,+3.2517,+0.0000
+3.2899,-0.0003,+3.2518,-0.0002
+3.2899,-0.0002,+3.2518,+0.0000
+3.2898,-0.0002,+3.2518,+0.0000
+3.2895,-0.0002,+3.2518,+0.0001
+3.2898,-0.0002,+3.2517,+0.0000
+3.2901,-0.0002,+3.2518,+0.0000
+3.2899,-0.0003,+3.2517,+0.0000
+3.2899,-0.0001,+3.2518,+0.0000
+3.2898,-0.0002,+3.2517,-0.0001
+3.2898,-0.0001,+3.2517,+0.0000
+3.2898,-0.0001,+3.2517,-0.0001
+3.2898,-0.0002,+3.2517,-0.0001
+3.2899,+0.0000,+3.2517,-0.0001
+3.2901,-0.0002,+3.2518,-0.0001
+3.2902,-0.0003,+3.2518,+0.0000
+3.2900,-0.0002,+3.2518,-0.0001
+3.2897,-0.0002,+3.2518,-0.0001
+3.2897,-0.0001,+3.2517,+0.0000
+3.2902,-0.0001,+3.2517,+0.0000
+3.2902,-0.0001,+3.2517,+0.0000
+3.2901,-0.0001,+3.2517,-0.0001
+3.2898,-0.0002,+3.2517,-0.0001
+3.2900,-0.0001,+3.2517,+0.0000
+3.2900,-0.0002,+3.2517,-0.0001
+3.2901,-0.0001,+3.2518,+0.0000
+3.2898,-0.0002,+3.2517,-0.0001
+3.2899,-0.0002,+3.2517,+0.0000
+3.2898,-0.0003,+3.2518,+0.0000
+3.2887,-0.0002,+3.2518,+0.0000
+3.2893,-0.0003,+3.2518,-0.0001
+3.2903,-0.0001,+3.2518,+0.0000
+3.2904,-0.0002,+3.2518,+0.0000
+3.2902,-0.0003,+3.2518,-0.0001
+3.2900,-0.0002,+3.2518,-0.0001
+3.2896,-0.0001,+3.2517,+0.0000
+3.2898,-0.0003,+3.2518,+0.0000
+3.2898,-0.0002,+2.2346,-0.0026
+3.2900,-0.0003,+0.0725,-0.0035
+3.2900,-0.0003,+0.0069,-0.0015
+3.2899,-0.0003,+0.0039,-0.0006
+3.2900,-0.0002,+0.0034,-0.0001
+3.2898,-0.0001,+0.0037,+0.0000
+3.2898,-0.0002,+0.0045,+0.0000
+3.2902,-0.0002,+0.0044,+0.0001
+3.2903,-0.0002,+0.0043,+0.0000
+3.2898,-0.0002,+0.0043,+0.0000
+3.2896,-0.0002,+0.0042,+0.0000
+3.2897,-0.0002,+0.0041,+0.0000
+3.2900,-0.0002,+0.0041,+0.0001
+3.2905,-0.0003,+0.0041,+0.0001
+3.2896,-0.0002,+0.0040,+0.0000
+3.2895,-0.0002,+0.0040,+0.0000
+3.2897,-0.0002,+0.0040,+0.0001
+3.2905,-0.0002,+0.0041,-0.0001
+3.2906,-0.0003,+0.0040,+0.0000
+3.2902,+0.0000,+0.0039,+0.0000
+3.2897,-0.0002,+0.0040,+0.0001
+3.2911,-0.0002,+0.0039,+0.0001
+3.2909,-0.0002,+0.0039,+0.0001
+3.2896,-0.0001,+0.0039,+0.0000
+3.2897,-0.0002,+0.0039,+0.0000
+3.2899,-0.0002,+0.0039,+0.0001
+3.2898,-0.0002,+0.0039,+0.0000
+3.2899,-0.0002,+0.0039,+0.0001
+3.2902,-0.0001,+0.0039,-0.0001
+3.2901,-0.0001,+0.0040,+0.0001
+3.2899,-0.0003,+0.0039,+0.0000
+3.2899,-0.0002,+0.0039,+0.0001
+3.2902,-0.0003,+0.0038,+0.0001
+3.2899,-0.0002,+0.0038,+0.0001
+3.2902,-0.0002,+0.0039,+0.0001
+3.2903,-0.0002,+0.0040,+0.0001
+3.2901,-0.0001,+0.0039,+0.0001
+3.2899,-0.0002,+0.0039,+0.0000
+3.2900,-0.0002,+0.0038,+0.0000
+3.2899,-0.0003,+0.0038,+0.0001
+3.2895,-0.0001,+0.0039,+0.0001
+3.2899,-0.0002,+0.0038,+0.0001
+3.2902,-0.0003,+0.0039,+0.0001
+3.2898,-0.0002,+0.0038,+0.0001
+3.2899,-0.0003,+0.0039,+0.0000
+3.2899,-0.0001,+0.0038,+0.0000
+3.2898,-0.0003,+0.0039,+0.0000
+3.2898,-0.0002,+0.0038,+0.0001
+3.2897,-0.0002,+0.0039,+0.0000
+3.2899,-0.0001,+0.0037,+0.0000
+3.2898,-0.0002,+0.0038,+0.0000
+3.2899,-0.0002,+0.0038,+0.0001
+3.2900,-0.0001,+0.0039,+0.0001
+3.2901,-0.0003,+0.0039,+0.0000
+3.2899,-0.0003,+0.0039,+0.0001
+3.2901,-0.0003,+0.0038,+0.0000
+3.2898,-0.0001,+0.0039,+0.0000
+3.2898,-0.0002,+0.0037,+0.0002
+3.2899,-0.0003,+0.0038,+0.0002
+3.2902,-0.0001,+0.0038,+0.0001
+3.2901,-0.0002,+0.0038,+0.0000
+3.2900,-0.0002,+0.0038,+0.0000
+3.2898,-0.0003,+0.0038,+0.0001
+3.2903,-0.0002,+0.0038,+0.0001
+3.2901,-0.0002,+0.0037,+0.0000
+3.2898,-0.0002,+0.0039,+0.0000
+3.2901,-0.0002,+0.0038,+0.0001
+3.2901,-0.0003,+0.0038,+0.0000
+3.2898,-0.0002,+0.0038,+0.0000
+3.2899,-0.0002,+0.0038,+0.0002
+3.2898,-0.0001,+0.0037,+0.0001
+3.2898,-0.0002,+0.0038,+0.0000
+3.2898,-0.0003,+0.0038,+0.0000
+3.2896,-0.0003,+0.0038,-0.0001
+3.2899,-0.0003,+0.0037,+0.0001
+3.2899,-0.0003,+0.0038,-0.0001
+3.2902,-0.0003,+0.0038,+0.0001
+3.2900,-0.0003,+0.0038,+0.0001
+3.2902,-0.0002,+0.0039,+0.0001
+3.2901,-0.0003,+0.0038,+0.0000
+3.2898,-0.0002,+0.0037,+0.0000
+3.2899,-0.0002,+0.0037,+0.0001
+3.2900,-0.0002,+0.0037,+0.0001
+3.2899,-0.0002,+0.0038,+0.0001
+3.2899,-0.0002,+0.0039,+0.0002
+3.2898,-0.0003,+0.0039,+0.0002
+3.2901,-0.0003,+0.0039,+0.0000
+3.2899,-0.0003,+0.0038,+0.0000
+3.2900,-0.0003,+0.0037,+0.0001
+3.2898,-0.0002,+0.0038,+0.0002
+3.2898,-0.0002,+0.0039,+0.0001
+3.2898,-0.0003,+0.0039,+0.0000
+3.2899,-0.0002,+0.0038,+0.0001
+3.2898,-0.0002,+0.0038,+0.0000
+3.2900,-0.0002,+0.0037,+0.0000
+3.2898,-0.0003,+0.0038,+0.0001
+3.2898,-0.0001,+0.0038,+0.0001
+3.2897,-0.0003,+0.0038,+0.0001
+3.2898,-0.0002,+0.0037,+0.0000
+3.2899,-0.0002,+0.0037,+0.0001
+3.2897,-0.0002,+0.0037,+0.0000
+3.2898,-0.0002,+0.0037,+0.0000
+3.2899,-0.0004,+0.0039,+0.0001
+3.2901,-0.0004,+0.0039,+0.0000
+3.2901,-0.0003,+0.0037,+0.0002
+3.2898,-0.0003,+0.0037,+0.0001
+3.2897,-0.0002,+0.0037,+0.0001
+3.2899,-0.0002,+0.0038,+0.0000
+3.2899,-0.0002,+0.0038,-0.0001
+3.2902,-0.0003,+0.0038,+0.0000
+3.2899,-0.0003,+0.0037,+0.0000
+3.2899,-0.0002,+0.0038,+0.0001
+3.2900,-0.0001,+0.0037,+0.0001
+3.2901,-0.0002,+0.0038,+0.0000
+3.2898,-0.0002,+0.0038,+0.0001
+3.2898,-0.0002,+0.0038,+0.0002
+3.2898,-0.0001,+0.0038,+0.0001
+3.2900,-0.0002,+0.0037,+0.0001
+3.2899,-0.0003,+0.0037,-0.0001
+3.2899,-0.0003,+0.0037,+0.0000
+3.2901,-0.0002,+0.0038,+0.0000
+3.2884,-0.0002,+0.0038,+0.0000
+3.2901,-0.0002,+0.0037,-0.0001
+3.2905,-0.0002,+0.0038,+0.0001
+3.2898,-0.0003,+0.0038,+0.0000
+3.2917,-0.0001,+0.0038,+0.0002
+3.2902,-0.0003,+0.0037,+0.0000
+3.2897,-0.0003,+0.0038,+0.0001
+3.2898,-0.0002,+0.0037,+0.0000
+3.2899,-0.0003,+0.0037,+0.0000
+3.2899,-0.0001,+0.0038,+0.0000
+3.2898,-0.0003,+0.0038,+0.0000
+3.2901,-0.0002,+0.0038,+0.0000
+3.2902,-0.0002,+0.0037,+0.0001
+3.2898,-0.0002,+0.0037,+0.0000
+3.2898,-0.0002,+0.0038,+0.0000
+3.2903,-0.0001,+0.0037,+0.0000
+3.2898,-0.0003,+0.0037,+0.0000
+3.2900,-0.0001,+0.0038,+0.0000
+3.2899,-0.0002,+0.0038,+0.0000
+3.2899,-0.0002,+0.0037,+0.0000
+3.2899,-0.0002,+0.0037,+0.0001
+3.2900,-0.0002,+0.0037,+0.0001
+3.2898,-0.0002,+0.0037,+0.0001
+3.2900,-0.0002,+0.0039,+0.0001
+3.2901,-0.0003,+0.0038,+0.0000
+3.2899,-0.0002,+0.0038,+0.0000
+3.2899,-0.0002,+0.0037,+0.0001
+3.2897,-0.0002,+0.0037,+0.0000
+3.2898,-0.0002,+0.0038,+0.0001
+3.2900,-0.0001,+0.0038,+0.0001
+3.2900,-0.0002,+0.0038,+0.0000
+3.2899,-0.0002,+0.0038,+0.0000
+3.2902,-0.0002,+0.0037,+0.0001
+3.2900,-0.0003,+0.0037,+0.0000
+3.2899,-0.0002,+0.0038,+0.0002
+3.2900,-0.0003,+0.0037,+0.0000
+3.2901,-0.0003,+0.0038,+0.0000
+3.2898,-0.0002,+0.0038,-0.0001
+3.2898,-0.0003,+0.0037,+0.0001
+3.2901,-0.0002,+0.0037,+0.0001
+3.2898,-0.0001,+0.0038,+0.0001
+3.2899,-0.0003,+0.0037,+0.0000
+3.2901,-0.0001,+0.0038,+0.0000
+3.2898,-0.0003,+0.0039,+0.0001
+3.2898,-0.0003,+0.0037,+0.0001
+3.2898,-0.0003,+0.0037,+0.0001
+3.2900,-0.0002,+0.0037,+0.0000
+3.2899,-0.0002,+0.0037,+0.0001
+3.2900,-0.0002,+0.0038,+0.0001
+3.2898,-0.0002,+0.0038,+0.0000
+3.2898,-0.0002,+0.0037,+0.0001
+3.2898,-0.0002,+0.0037,+0.0002
+3.2895,-0.0002,+0.0037,+0.0000
+3.2902,-0.0002,+0.0038,+0.0001
+3.2902,-0.0004,+0.0038,+0.0001
+3.2902,-0.0002,+0.0038,+0.0000
+3.2901,-0.0002,+0.0037,+0.0000
+3.2901,-0.0001,+0.0037,+0.0000
+3.2899,-0.0002,+0.0037,+0.0001
+3.2899,-0.0002,+0.0037,+0.0000
+3.2898,-0.0002,+0.0038,+0.0001
+3.2899,-0.0002,+0.0037,+0.0000
+3.2899,-0.0002,+0.0038,+0.0000
+3.2898,-0.0003,+0.0037,+0.0000
+3.2901,-0.0002,+0.0037,+0.0002
+3.2904,-0.0002,+0.0037,+0.0001
+3.2900,-0.0002,+0.0037,+0.0001
+3.2901,-0.0002,+0.0038,+0.0000
+3.2899,-0.0002,+0.0038,+0.0001
+3.2898,-0.0002,+0.0037,+0.0001
+3.2899,-0.0002,+0.0037,+0.0001
+3.2900,-0.0002,+0.0037,+0.0000
+3.2901,-0.0002,+0.0038,+0.0001
+3.2901,-0.0001,+0.0037,+0.0000
+3.2899,-0.0003,+0.0038,+0.0001
+3.2900,-0.0003,+0.0037,+0.0001
+3.2899,-0.0001,+0.0037,+0.0000
+3.2898,-0.0002,+0.0038,+0.0000
+3.2898,-0.0002,+0.0037,+0.0001
+3.2899,-0.0002,+0.0037,+0.0000
+3.2898,-0.0001,+0.0038,+0.0000
+3.2900,-0.0004,+0.0037,+0.0000
+3.2902,-0.0003,+0.0038,+0.0000
+3.2898,-0.0003,+0.0037,+0.0001
+3.2898,-0.0002,+0.0037,+0.0001
